"","Start_year","End_year","Region","Trend","Trend_Q0.025","Trend_Q0.05","Trend_Q0.25","Trend_Q0.75","Trend_Q0.95","Trend_Q0.975","Percent_Change","Percent_Change_Q0.025","Percent_Change_Q0.05","Percent_Change_Q0.25","Percent_Change_Q0.75","Percent_Change_Q0.95","Percent_Change_Q0.975","Slope_Trend","Slope_Trend_Q0.025","Slope_Trend_Q0.05","Slope_Trend_Q0.25","Slope_Trend_Q0.75","Slope_Trend_Q0.95","Slope_Trend_Q0.975"
"13",2002,2012,"CA-QC-8",0.0709058723961875,-7.8765475093281,-6.04894184072571,-2.08110004765162,2.64169415237859,9.18698974655629,12.6794991018523,0.711325452820866,-55.9747271224728,-46.4182664799954,-18.9663766396366,29.7890688744484,140.82908068276,229.950720351244,0.217280319861934,-5.94581277186709,-4.70746940655024,-1.63794962767886,2.50242172542184,7.95714900517382,10.4464132043995
"14",2002,2012,"CA-SK-6",-0.137243157246536,-9.72377687237827,-7.27298789586061,-2.42717776457103,2.42367328862328,9.09856252027731,12.6207296715839,-1.36398645997889,-64.0471093423435,-53.0038090495555,-21.7852486812895,27.0584262149439,138.885776833084,228.233851017672,-0.153541840888077,-7.43237190184947,-5.82159027827484,-2.08423397189572,1.98944455378034,7.10284480094896,9.28641033874329
"15",2002,2012,"US-CT-30",-2.76771377164962,-23.7714955535334,-19.0009870481494,-7.12177182984288,0.00452753661729366,4.55290854576942,6.56498471260812,-24.472523441032,-93.3751812805805,-87.8438157142812,-52.2317623957769,0.045284778669874,56.0850073643029,88.8622980360306,-2.34927999684261,-17.7969877776115,-14.2478274146897,-5.79242974506881,-0.034900543123409,3.66411962373572,5.34039724383895
"16",2002,2012,"US-MA-14",-1.81056613269625,-11.5380066490653,-9.41995160434041,-4.30540462545106,0.304873532768629,4.27961224738833,6.18451033669082,-16.6995092012327,-70.652763382267,-62.8186217120277,-35.601744229452,3.09090373872376,52.0526789720427,82.2265641360565,-2.39968542851443,-11.7064194717775,-9.81176079305953,-4.85926221328176,-0.549033864764223,1.94092395339419,2.87674829124744
"17",2002,2012,"US-MD-28",-0.105040951959867,-6.05532494802279,-4.82458486932628,-1.8775208264986,1.89014232036284,5.91601784923174,7.69108992230584,-1.0454582748225,-46.4546593735212,-39.0115216573055,-17.2657896653805,20.5928859971106,77.6709569701921,109.796251781376,-0.247943853793003,-5.36069844355281,-4.42508853823205,-1.82098633464883,1.42804228574083,4.67753323811055,5.97344465728506
"18",2002,2012,"US-ME-14",-2.77261903732186,-8.19572895345362,-7.24577696114486,-4.49874410952076,-1.22488533709667,0.864756547298117,1.5972430724105,-24.5106176114986,-57.47651346989,-52.8657155050055,-36.8910683563707,-11.5952856856437,8.99195597244917,17.1707560144272,-2.91761916568952,-7.83495851336833,-6.98638993410603,-4.51068995396867,-1.5372728767182,0.234854958549915,0.784096629027868
"19",2002,2012,"US-MI-12",-1.24778767899257,-7.10636921559576,-5.90133487069705,-2.9874847028357,0.358710467011858,2.99234816629935,3.9877247317718,-11.8000501936083,-52.1524858320664,-45.5704647232396,-26.1623868630334,3.64556501615798,34.2918322303109,47.849805938697,-1.44102909221529,-6.59844767646864,-5.62187739488501,-2.99086610686353,-0.0161622235859915,2.0833467964639,2.82876219581436
"20",2002,2012,"US-MN-12",2.73736322933003,-1.42083010092297,-0.828923804680171,1.12665143649763,4.57746087654297,7.51889019295787,8.55184702647529,31.0038783155773,-13.3334381684439,-7.98677306002534,11.8552231903354,56.4519318898602,106.465612846309,127.181089446228,1.96225639873585,-1.53805543910786,-1.02073793894733,0.675428552852819,3.44601514835949,5.74945588958723,6.46523263810425
"21",2002,2012,"US-NC-28",-0.213234932039136,-4.7756190426731,-3.95853827111933,-1.67832398854457,1.34541201960076,4.05592726605717,5.08281465995066,-2.11200412165367,-38.6970207858536,-33.2290411310803,-15.5707891083624,14.2986040939482,48.8223769520997,64.1787592705112,-0.320364653118782,-4.45271183903063,-3.71154197377088,-1.62764134880492,1.08984780973094,3.48619023136401,4.3740755788776
"22",2002,2012,"US-NH-14",-1.50156243705646,-7.10639369570194,-6.06742748853762,-3.22069979310851,0.0907276848811811,2.59805251381789,3.63786911089266,-14.0405921048873,-52.1526121303955,-46.5235998480333,-27.9183408015625,0.910990038042825,29.2382807649686,42.9501940407451,-1.73227941338973,-6.73541581811059,-5.82323254613207,-3.2713923432853,-0.347352375558516,1.65379315417576,2.3467163080677
"23",2002,2012,"US-NY-13",-1.41657431359207,-13.7459905554618,-10.6411520293424,-4.12523135455403,0.928250254996749,6.19863539141264,9.01318458895522,-13.2960158427581,-77.2074497238391,-67.537974677478,-34.3789326960615,9.68000001504064,82.4691143981545,137.022879444322,-1.44464265885462,-11.0161773800519,-8.84091581990114,-3.74261133812125,0.513059781707698,4.26814977872601,6.0113281532582
"24",2002,2012,"US-NY-14",5.58614170377641,-1.32649334902188,-0.42082244828321,2.75487711611111,8.80975168324941,14.0263955137837,15.7643145992575,72.2142970420706,-12.5004893819333,-4.1294210268715,31.2273751905974,132.636680782064,271.581395072409,332.261989639459,6.09965708912619,-0.399040629425193,0.417793399730504,3.47361772105252,8.97255375599746,13.5898623818444,15.1473984244518
"25",2002,2012,"US-NY-28",-1.42497532474612,-8.59693363806895,-7.14556055367016,-3.42055486137333,0.391296814843944,3.25081426001505,4.29742532073501,-13.3698742961772,-59.2987584098546,-52.3539693602706,-29.393113697432,3.98259300218808,37.7002894280833,52.3126155583336,-0.848950251830138,-6.13522919578806,-5.10792363863559,-2.48419559994421,0.665771244666241,3.19588423320321,4.16490297598214
"26",2002,2012,"US-PA-28",-1.52492976883193,-5.7900187837891,-5.0256813152162,-2.85689397521436,-0.259422175935478,1.56642989509121,2.20197762795441,-14.2443008162696,-44.923140063726,-40.2879656444296,-25.1623996226768,-2.56414537934309,16.8158762218406,24.3348846068093,-1.40003760188847,-5.17420631607148,-4.51949693366913,-2.5816591516782,-0.273123244886295,1.36546068502496,1.91954915635815
"27",2002,2012,"US-VT-14",-4.94647832153224,-18.5564513516003,-16.135940068497,-9.129349205189,-1.74828063696338,1.89023927653208,3.26219028930463,-39.7881295372463,-87.1599449832998,-82.7908732699742,-61.6083847272909,-16.1695898802763,20.5940335797069,37.8520811947639,-4.17360995312073,-14.2873547378138,-12.4471719486106,-7.23899452398888,-1.69276479283544,1.22543305222251,2.18812939067321
"28",2002,2012,"US-WI-12",-0.905623060013089,-5.59105837480074,-4.68559217046261,-2.35836393384258,0.501267459119337,2.74787029219929,3.61662350104137,-8.69593490119505,-43.7488648855437,-38.1149793256116,-21.2318804255245,5.12727046212225,31.1379190945885,42.6574184249973,-0.772054247359738,-4.68084477884437,-3.98147703929991,-2.02575769558043,0.459506210876665,2.42238923280411,3.13035021502247
"29",2002,2012,"US-WV-28",0.648341953986931,-5.96784521053566,-4.49583527922972,-1.29637660073448,2.94687033506685,7.58070072730823,9.42207468309984,6.67588356880642,-45.9539594452551,-36.8718436514631,-12.2330596482585,33.7000232426675,107.655621714064,146.064776464581,1.02673422062359,-3.90705493813036,-3.03664468215856,-0.694426977935295,3.19285161526275,7.53551023020116,9.28180476803193
